종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"215090","솔디펜스","KOSDAQ","의료·정밀기기","2400","-70","-2.83","55573586400"
"035610","솔본","KOSDAQ","일반서비스","3625","-35","-0.96","99129239125"
"357780","솔브레인","KOSDAQ","화학","248500","-7500","-2.93","1932973651000"
"036830","솔브레인홀딩스","KOSDAQ","일반서비스","39050","-1150","-2.86","818646386800"
"304100","솔트룩스","KOSDAQ","IT 서비스","28650","-1800","-5.91","360813945750"
"328380","솔트웨어","KOSDAQ","IT 서비스","843","-12","-1.40","28883521854"
"086980","쇼박스","KOSDAQ","오락·문화","2460","-25","-1.01","154089480000"
"050960","수산아이앤티","KOSDAQ","IT 서비스","9050","-180","-1.95","61096550000"
"084180","수성웹툰","KOSDAQ","기계·장비","3355","5","0.15","60639219465"
"253840","수젠텍","KOSDAQ","제약","6450","-150","-2.27","107993640000"
"298830","슈어소프트테크","KOSDAQ","IT 서비스","7060","-80","-1.12","371490570660"
"236200","슈프리마","KOSDAQ","전기·전자","36450","-700","-1.88","264527600850"
"094840","슈프리마에이치큐","KOSDAQ","전기·전자","6510","-120","-1.81","68171678400"
"192440","슈피겐코리아","KOSDAQ","기타제조","23400","-750","-3.11","145462894200"
"424960","스마트레이더시스템","KOSDAQ","의료·정밀기기","8460","-10","-0.12","139464030600"
"099440","스맥","KOSDAQ","기계·장비","7070","20","0.28","482480795580"
"276040","스코넥","KOSDAQ","IT 서비스","1723","-23","-1.32","37269067205"
"060240","스타코링크","KOSDAQ","운송장비·부품","1976","0","0.00","11502414560"
"115570","스타플렉스","KOSDAQ","화학","3245","-30","-0.92","25909728460"
"330730","스톤브릿지벤처스","KOSDAQ","금융","6050","340","5.95","109812521500"
"352090","스톰테크","KOSDAQ","화학","3790","-75","-1.94","101848662420"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","39300","50","0.13","1181298971400"
"408900","스튜디오미르","KOSDAQ","오락·문화","2995","-140","-4.47","98024948340"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","4650","0","0.00","23668225650"
"415380","스튜디오삼익","KOSDAQ","유통","2380","0","0.00","27234280500"
"013810","스페코","KOSDAQ","기계·장비","2345","-45","-1.88","34367077150"
"347700","스피어","KOSDAQ","IT 서비스","12530","490","4.07","491532090070"
"049830","승일","KOSDAQ","금속","8530","10","0.12","52306915360"
"020710","시공테크","KOSDAQ","일반서비스","4225","-55","-1.29","84702673250"
"033170","시그네틱스","KOSDAQ","전기·전자","727","-25","-3.32","62324487913"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","2385","-35","-1.45","210135106755"
"025320","시노펙스","KOSDAQ","전기·전자","6610","-130","-1.93","579918739060"
"340810","시선AI","KOSDAQ","IT 서비스","2840","-75","-2.57","36795272880"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"056090","시지메드텍","KOSDAQ","의료·정밀기기","1294","-2","-0.15","133617192584"
"429270","시지트로닉스","KOSDAQ","전기·전자","4625","-245","-5.03","21543943750"
"418250","시큐레터","KOSDAQ","IT 서비스","6550","0","0.00","45439033350"
"131090","시큐브","KOSDAQ","IT 서비스","3890","40","1.04","31120000000"
"290520","신도기연","KOSDAQ","기계·장비","1618","-37","-2.24","25773707716"
"001000","신라섬유","KOSDAQ","부동산","2350","50","2.17","57052219000"
"025870","신라에스지","KOSDAQ","유통","5420","-70","-1.28","21680000000"
"215600","신라젠","KOSDAQ","일반서비스","3590","-10","-0.28","495886111240"
"065350","신성델타테크","KOSDAQ","전기·전자","59300","-4200","-6.61","1629798116400"
"416180","신성에스티","KOSDAQ","운송장비·부품","36100","-1500","-3.99","326335985800"
"162300","신스틸","KOSDAQ","금속","1775","2","0.11","73611703050"
"290560","신시웨이","KOSDAQ","IT 서비스","7830","-410","-4.98","29183365260"
"002800","신신제약","KOSDAQ","제약","5420","80","1.50","82224110000"
"472220","신영스팩10호","KOSDAQ","금융","2175","-20","-0.91","10200750000"
"0091W0","신영스팩11호","KOSDAQ","금융","1999","-11","-0.55","12129932000"
"017000","신원종합개발","KOSDAQ","건설","3365","-250","-6.92","39262910855"
"012790","신일제약","KOSDAQ","제약","6240","0","0.00","74795229600"
"138070","신진에스엠","KOSDAQ","금속","2065","-20","-0.96","36144116260"
"226330","신테카바이오","KOSDAQ","IT 서비스","3965","-105","-2.58","60499853375"
"452980","신한제11호스팩","KOSDAQ","금융","2075","-5","-0.24","39227875000"
"474660","신한제12호스팩","KOSDAQ","금융","2100","0","0.00","11592000000"
"474930","신한제13호스팩","KOSDAQ","금융","2155","-5","-0.23","7801100000"
"487360","신한제14호스팩","KOSDAQ","금융","2030","0","0.00","11449200000"
"487830","신한제15호스팩","KOSDAQ","금융","2045","5","0.25","8895750000"
"496070","신한제16호스팩","KOSDAQ","금융","2020","-20","-0.98","11352400000"
"056700","신화인터텍","KOSDAQ","화학","1722","-4","-0.23","50170626702"
"187270","신화콘텍","KOSDAQ","전기·전자","3145","-35","-1.10","31902392525"
"243840","신흥에스이씨","KOSDAQ","전기·전자","5540","-170","-2.98","213612621900"
"257720","실리콘투","KOSDAQ","유통","42600","1050","2.53","2605923280800"
"222800","심텍","KOSDAQ","전기·전자","48900","-1300","-2.59","1814901984000"
"036710","심텍홀딩스","KOSDAQ","일반서비스","2765","-35","-1.25","146068739810"
"444530","심플랫폼","KOSDAQ","IT 서비스","7870","-130","-1.63","50296249210"
"234030","싸이닉솔루션","KOSDAQ","전기·전자","9030","-580","-6.04","213153150000"
"160980","싸이맥스","KOSDAQ","기계·장비","14440","-330","-2.23","157746068920"
"356890","싸이버원","KOSDAQ","IT 서비스","4000","-145","-3.50","47815300000"
"217330","싸이토젠","KOSDAQ","일반서비스","4700","700","17.50","108708870900"
"208640","썸에이지","KOSDAQ","IT 서비스","277","-10","-3.48","38569550358"
"222420","쎄노텍","KOSDAQ","비금속","850","-6","-0.70","38641196350"
"037760","쎄니트","KOSDAQ","금속","1680","-4","-0.24","56839307280"
"081180","쎄크","KOSDAQ","기계·장비","13910","-440","-3.07","122763191850"
"099320","쎄트렉아이","KOSDAQ","운송장비·부품","56500","-2800","-4.72","618747207000"
"049960","쎌바이오텍","KOSDAQ","제약","13780","-60","-0.43","129532000000"
"088280","쏘닉스","KOSDAQ","전기·전자","1836","-25","-1.34","31774715640"
"050890","쏠리드","KOSDAQ","전기·전자","7790","-210","-2.63","473293399860"
"394800","쓰리빌리언","KOSDAQ","일반서비스","18600","140","0.76","590020625400"
"177900","쓰리에이로직스","KOSDAQ","전기·전자","6110","30","0.49","58563128000"
"475400","씨메스","KOSDAQ","기계·장비","36200","-2200","-5.73","422990266800"
"109670","씨싸이트","KOSDAQ","섬유·의류","6120","-30","-0.49","35720004240"
"066790","씨씨에스","KOSDAQ","오락·문화","1493","0","0.00","97271994227"
"222080","씨아이에스","KOSDAQ","기계·장비","7370","-340","-4.41","570230453430"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","31700","100","0.32","432067861700"
"264660","씨앤지하이테크","KOSDAQ","기계·장비","14900","-660","-4.24","144845462800"
"352700","씨앤투스","KOSDAQ","화학","2530","-5","-0.20","66480554470"
"458870","씨어스테크놀로지","KOSDAQ","의료·정밀기기","117500","2100","1.82","1488240900000"
"297090","씨에스베어링","KOSDAQ","기계·장비","6660","-190","-2.77","181618200000"
"900120","씨엑스아이","KOSDAQ","금융","546","-8","-1.44","16411550064"
"359090","씨엔알리서치","KOSDAQ","일반서비스","983","-24","-2.38","56493714811"
"115530","씨엔플러스","KOSDAQ","전기·전자","338","2","0.60","22971494000"
"388210","씨엠티엑스","KOSDAQ","전기·전자","84200","4300","5.38","780760329600"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","560","1","0.18","33949752480"
"376290","씨유테크","KOSDAQ","전기·전자","3035","5","0.17","53590512500"
"189330","씨이랩","KOSDAQ","IT 서비스","4600","-95","-2.02","43158506400"
"096530","씨젠","KOSDAQ","제약","24250","-300","-1.22","1266480354500"
"101240","씨큐브","KOSDAQ","화학","4305","-5","-0.12","46758283950"
"060590","씨티씨바이오","KOSDAQ","제약","4940","-40","-0.80","119454238800"
"260930","씨티케이","KOSDAQ","화학","4535","-45","-0.98","87714115185"
"413630","씨피시스템","KOSDAQ","화학","4105","-330","-7.44","149572349730"
"013990","아가방컴퍼니","KOSDAQ","유통","4460","-105","-2.30","146678410560"
"123860","아나패스","KOSDAQ","전기·전자","17040","-210","-1.22","206582991600"
"025980","아난티","KOSDAQ","일반서비스","7560","-120","-1.56","715928492160"
"0015N0","아로마티카","KOSDAQ","화학","12620","-250","-1.94","160463931000"
"125210","아모그린텍","KOSDAQ","전기·전자","6220","-120","-1.89","102610033800"
"357580","아모센스","KOSDAQ","전기·전자","7050","-220","-3.03","79540088100"
"052710","아모텍","KOSDAQ","전기·전자","9440","-110","-1.15","137966628960"
"074430","아미노로직스","KOSDAQ","제약","919","-15","-1.61","80712869636"
"092040","아미코젠","KOSDAQ","음식료·담배","2925","250","9.35","163010288025"
"083930","아바코","KOSDAQ","기계·장비","14600","-150","-1.02","214287835400"
"149950","아바텍","KOSDAQ","전기·전자","10380","170","1.67","141870757140"
"036010","아비코전자","KOSDAQ","전기·전자","6710","-240","-3.45","89195587140"
"050860","아세아텍","KOSDAQ","기계·장비","1891","-11","-0.58","42547500000"
"136410","아셈스","KOSDAQ","화학","10480","-80","-0.76","115480230880"
"246720","아스타","KOSDAQ","제약","8340","-50","-0.60","124390266000"
"450950","아스테라시스","KOSDAQ","의료·정밀기기","12550","-460","-3.54","470714004600"
"067390","아스트","KOSDAQ","운송장비·부품","593","-22","-3.58","239072444347"
"159010","아스플로","KOSDAQ","기계·장비","4155","-150","-3.48","55405840545"
"127710","아시아경제","KOSDAQ","IT 서비스","961","-29","-2.93","33542822802"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","2040","-30","-1.45","24606208680"
"227610","아우딘퓨쳐스","KOSDAQ","화학","810","-13","-1.58","29257436520"
"331740","아우토크립트","KOSDAQ","IT 서비스","15470","670","4.53","150345055770"
"143160","아이디스","KOSDAQ","전기·전자","17830","-180","-1.00","191073233700"
"054800","아이디스홀딩스","KOSDAQ","일반서비스","12350","-210","-1.67","127794786600"
"332370","아이디피","KOSDAQ","전기·전자","5080","80","1.60","67430528080"
"066430","아이로보틱스","KOSDAQ","유통","1450","80","5.84","56772540200"
"339950","아이비김영","KOSDAQ","일반서비스","1942","-36","-1.82","87286404010"
"469750","아이비젼웍스","KOSDAQ","기계·장비","1403","-75","-5.07","48342442843"
"460470","아이빔테크놀로지","KOSDAQ","의료·정밀기기","3010","-50","-1.63","45441578700"
"099190","아이센스","KOSDAQ","의료·정밀기기","16450","-520","-3.06","454150382700"
"461300","아이스크림미디어","KOSDAQ","IT 서비스","17340","-440","-2.47","230603498220"
"289010","아이스크림에듀","KOSDAQ","오락·문화","1850","-13","-0.70","25798723600"
"214430","아이쓰리시스템","KOSDAQ","전기·전자","69800","-1400","-1.97","496051848000"
"040910","아이씨디","KOSDAQ","기계·장비","3935","-85","-2.11","73089772125"
"368600","아이씨에이치","KOSDAQ","전기·전자","1350","-12","-0.88","23676767100"
"456010","아이씨티케이","KOSDAQ","전기·전자","13950","-800","-5.42","187218430200"
"052860","아이앤씨","KOSDAQ","전기·전자","2255","-25","-1.10","40280735770"
"464500","아이언디바이스","KOSDAQ","전기·전자","2960","-95","-3.11","41331258480"
"212710","아이에스티이","KOSDAQ","전기·전자","8500","-500","-5.56","79989063000"
"038880","아이에이","KOSDAQ","전기·전자","164","-3","-1.80","61618272700"
"307180","아이엘","KOSDAQ","전기·전자","2805","-50","-1.75","80199797040"
"101390","아이엠","KOSDAQ","전기·전자","396","0","0.00","5140810224"
"461030","아이엠비디엑스","KOSDAQ","일반서비스","10390","-450","-4.15","145644422500"
"451220","아이엠티","KOSDAQ","기계·장비","8900","-210","-2.31","70084037900"
"090150","아이윈","KOSDAQ","운송장비·부품","741","-29","-3.77","31029592113"
"123010","아이윈플러스","KOSDAQ","전기·전자","1312","-242","-15.57","42848007104"
"031310","아이즈비전","KOSDAQ","통신","1501","0","0.00","39558919543"
"462980","아이지넷","KOSDAQ","IT 서비스","1899","-15","-0.78","34627195863"
"185490","아이진","KOSDAQ","일반서비스","2375","545","29.78","64195737000"
"059100","아이컴포넌트","KOSDAQ","전기·전자","5250","70","1.35","37122015000"
"262840","아이퀘스트","KOSDAQ","IT 서비스","1882","0","0.00","39774009210"
"175250","아이큐어","KOSDAQ","제약","2170","0","0.00","81501658560"
"052460","아이크래프트","KOSDAQ","IT 서비스","2695","-90","-3.23","39368387520"
"119830","아이텍","KOSDAQ","일반서비스","5300","-20","-0.38","117222972600"
"052770","아이톡시","KOSDAQ","IT 서비스","247","0","0.00","14393949453"
"124500","아이티센글로벌","KOSDAQ","IT 서비스","22850","-2500","-9.86","530223441950"
"010280","아이티센엔텍","KOSDAQ","IT 서비스","973","-28","-2.80","63365443778"
"232830","아이티센피엔에스","KOSDAQ","IT 서비스","2510","-70","-2.71","41499652260"
"372800","아이티아이즈","KOSDAQ","IT 서비스","4710","-95","-1.98","28481322900"
"084850","아이티엠반도체","KOSDAQ","전기·전자","10380","-140","-1.33","235448854920"
"309710","아이티켐","KOSDAQ","제약","43600","-1900","-4.18","548618843600"
"114840","아이패밀리에스씨","KOSDAQ","화학","15000","40","0.27","259798500000"
"027360","아주IB투자","KOSDAQ","금융","2700","-10","-0.37","327092596200"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1269","2","0.16","27272115801"
"013310","아진산업","KOSDAQ","운송장비·부품","2915","-70","-2.35","113121186530"
"059120","아진엑스텍","KOSDAQ","전기·전자","8790","-610","-6.49","85690158840"
"0007C0","아크릴","KOSDAQ","IT 서비스","67000","47500","243.59","534681708000"
"203690","아크솔루션스","KOSDAQ","종이·목재","4425","0","0.00","76921522875"
"158430","아톤","KOSDAQ","IT 서비스","6250","-290","-4.43","153013075000"
"200350","아티스트스튜디오","KOSDAQ","오락·문화","5980","-80","-1.32","59776229500"
"321820","아티스트컴퍼니","KOSDAQ","IT 서비스","4130","-40","-0.96","64392382880"
"001540","안국약품","KOSDAQ","제약","8840","-110","-1.23","115294992800"
"053800","안랩","KOSDAQ","IT 서비스","62800","0","0.00","698744576800"
"065660","안트로젠","KOSDAQ","유통","38900","2000","5.42","389237290000"
"297570","알로이스","KOSDAQ","전기·전자","1202","2","0.17","41614704036"
"260660","알리코제약","KOSDAQ","제약","3885","-10","-0.26","59545476585"
"354320","알멕","KOSDAQ","금속","19940","-460","-2.25","127444137140"
"361570","알비더블유","KOSDAQ","오락·문화","2645","110","4.34","76026004695"
"131370","알서포트","KOSDAQ","IT 서비스","2550","-40","-1.54","135831061650"
"140670","알에스오토메이션","KOSDAQ","전기·전자","14420","-1280","-8.15","134151278800"
"096610","알에프세미","KOSDAQ","전기·전자","2965","0","0.00","51550708615"
"061040","알에프텍","KOSDAQ","전기·전자","2025","-60","-2.88","64980749475"
"148250","알엔투테크놀로지","KOSDAQ","전기·전자","4370","-870","-16.60","41281956640"
"347860","알체라","KOSDAQ","IT 서비스","2375","-30","-1.25","91938532375"
"196170","알테오젠","KOSDAQ","일반서비스","423500","-12500","-2.87","22659701218000"
"123750","알톤","KOSDAQ","운송장비·부품","1303","-7","-0.53","16608424991"
"459550","알트","KOSDAQ","전기·전자","3640","-295","-7.50","91246679160"
"085810","알티캐스트","KOSDAQ","IT 서비스","513","-10","-1.91","31193114796"
"043100","알파AI","KOSDAQ","의료·정밀기기","1789","-21","-1.16","35976933120"
"117670","알파칩스","KOSDAQ","전기·전자","8670","-30","-0.34","57757303140"
"314140","알피바이오","KOSDAQ","제약","7650","370","5.08","66297661650"
"291650","압타머사이언스","KOSDAQ","일반서비스","764","0","0.00","30756418288"
"293780","압타바이오","KOSDAQ","일반서비스","9480","310","3.38","254835292800"
"310200","애니플러스","KOSDAQ","오락·문화","3460","-25","-0.72","180483412560"
"179530","애드바이오텍","KOSDAQ","제약","2640","-160","-5.71","43191400560"
"397810","애드포러스","KOSDAQ","일반서비스","7270","-180","-2.42","37518797900"
"900100","애머릿지","KOSDAQ","유통","584","-58","-9.03","26885778528"
"052790","액토즈소프트","KOSDAQ","IT 서비스","6110","-110","-1.77","69230198180"
"290740","액트로","KOSDAQ","전기·전자","11650","1700","17.09","117257378150"
"238090","앤디포스","KOSDAQ","화학","1820","-8","-0.44","42845171460"
"092600","앤씨앤","KOSDAQ","전기·전자","543","-5","-0.91","13620349731"
"129890","앱코","KOSDAQ","전기·전자","1310","-7","-0.53","59664738620"
"174900","앱클론","KOSDAQ","제약","37300","-1550","-3.99","712166997700"
"109960","앱토크롬","KOSDAQ","유통","278","-2","-0.71","61379416782"
"270520","앱튼","KOSDAQ","일반서비스","368","15","4.25","72344806096"
"255440","야스","KOSDAQ","기계·장비","9170","160","1.78","119741860000"
"030960","양지사","KOSDAQ","출판·매체복제","8770","80","0.92","140144600000"
"102120","어보브반도체","KOSDAQ","전기·전자","10450","-410","-3.78","185808868850"
"238120","얼라인드","KOSDAQ","의료·정밀기기","3775","-45","-1.18","54280332400"
"019990","에너토크","KOSDAQ","기계·장비","7430","-140","-1.85","72487733840"
"435570","에르코스","KOSDAQ","음식료·담배","10360","860","9.05","78911943880"
"270660","에브리봇","KOSDAQ","전기·전자","20000","-1200","-5.66","247421800000"
"038680","에스넷","KOSDAQ","IT 서비스","3500","-110","-3.05","69694247000"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","전기·전자","1774","-18","-1.00","23579025204"
"304360","에스바이오메딕스","KOSDAQ","제약","31800","400","1.27","379982365800"
"389500","에스비비테크","KOSDAQ","기계·장비","39600","-2450","-5.83","250822598400"
"042110","에스씨디","KOSDAQ","전기·전자","1316","-10","-0.75","63601706224"
"298060","에스씨엠생명과학","KOSDAQ","제약","1065","-20","-1.84","47076382440"
"065420","에스아이리소스","KOSDAQ","화학","233","8","3.56","16677510667"
"103230","에스앤더블류","KOSDAQ","기계·장비","4210","-35","-0.82","30312000000"
"260970","에스앤디","KOSDAQ","음식료·담배","71100","2300","3.34","205674809400"
"101490","에스앤에스텍","KOSDAQ","전기·전자","45100","-1200","-2.59","962203042900"
"095910","에스에너지","KOSDAQ","전기·전자","1134","-11","-0.96","25971799014"
"275630","에스에스알","KOSDAQ","IT 서비스","2940","-20","-0.68","17692887660"
"031330","에스에이엠티","KOSDAQ","유통","3715","-175","-4.50","371481673905"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1263","-32","-2.47","33006365478"
"056190","에스에프에이","KOSDAQ","기계·장비","23700","-400","-1.66","851037612000"
"0008Z0","에스엔시스","KOSDAQ","전기·전자","29350","-1250","-4.08","276963153400"
"246250","에스엘에스바이오","KOSDAQ","일반서비스","1969","0","0.00","30220617614"
"041510","에스엠","KOSDAQ","오락·문화","111700","2700","2.48","2557336873000"
"460870","에스엠씨지","KOSDAQ","비금속","3920","-65","-1.63","78197351680"
"007820","에스엠코어","KOSDAQ","기계·장비","4240","-180","-4.07","84943931040"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","11120","130","1.18","197903029200"
"109610","에스와이","KOSDAQ","금속","3005","-95","-3.06","146966737000"
"365330","에스와이스틸텍","KOSDAQ","금속","3420","-65","-1.87","171584820000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","6400","1470","29.82","63141299200"
"398120","에스지헬스케어","KOSDAQ","의료·정밀기기","3150","-125","-3.82","35625555000"
"457940","에스케이증권제10호스팩","KOSDAQ","금융","2090","0","0.00","6917900000"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2035","-15","-0.73","8455425000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2045","-5","-0.24","6768950000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","2040","10","0.49","9016800000"
"455910","에스케이증권제9호스팩","KOSDAQ","금융","2095","-5","-0.24","10516900000"
"475660","에스켐","KOSDAQ","화학","5860","-140","-2.33","46468833100"
"096630","에스코넥","KOSDAQ","전기·전자","607","1","0.17","48184640912"
"069510","에스텍","KOSDAQ","전기·전자","15950","-210","-1.30","174014500000"
"488280","에스투더블유","KOSDAQ","IT 서비스","29250","350","1.21","311637192750"
"234300","에스트래픽","KOSDAQ","IT 서비스","3500","-40","-1.13","95227230000"
"039440","에스티아이","KOSDAQ","기계·장비","30000","-1050","-3.38","474900000000"
"098660","에스티오","KOSDAQ","섬유·의류","1820","7","0.39","22751776320"
"052020","에스티큐브","KOSDAQ","유통","7260","-240","-3.20","493558692660"
"237690","에스티팜","KOSDAQ","제약","131100","-1000","-0.76","2713990772400"
"050760","에스폴리텍","KOSDAQ","화학","1429","-10","-0.69","23342254862"
"288620","에스퓨얼셀","KOSDAQ","전기·전자","10520","-320","-2.95","73422404320"
"443670","에스피소프트","KOSDAQ","유통","5900","-60","-1.01","145974212800"
"317830","에스피시스템스","KOSDAQ","기계·장비","12010","-910","-7.04","129393554180"
"058610","에스피지","KOSDAQ","전기·전자","81900","3100","3.93","1816325784000"
"043340","에쎈테크","KOSDAQ","기계·장비","413","2","0.49","39235000000"
"163280","에어레인","KOSDAQ","기계·장비","14040","-40","-0.28","114774037560"
"054630","에이디칩스","KOSDAQ","기타제조","1580","0","0.00","12594094680"
"200710","에이디테크놀로지","KOSDAQ","전기·전자","26350","-1850","-6.56","354165659700"
"475580","에이럭스","KOSDAQ","기타제조","9160","-280","-2.97","124804084000"
"096690","에이루트","KOSDAQ","전기·전자","1957","50","2.62","47236212721"
"298380","에이비엘바이오","KOSDAQ","제약","190400","-5400","-2.76","10495831416000"
"203400","에이비온","KOSDAQ","일반서비스","2905","-35","-1.19","145413493400"
"195990","에이비프로바이오","KOSDAQ","기계·장비","280","-11","-3.78","79713121880"
"003800","에이스침대","KOSDAQ","기타제조","31550","-1000","-3.07","349889500000"
"088800","에이스테크","KOSDAQ","전기·전자","3005","-75","-2.44","226896834170"
"241840","에이스토리","KOSDAQ","오락·문화","7000","-270","-3.71","66779958000"
"364950","에이아이코리아","KOSDAQ","기계·장비","8220","-470","-5.41","68196777900"
"453860","에이에스텍","KOSDAQ","화학","15890","60","0.38","89893146350"
"312610","에이에프더블류","KOSDAQ","전기·전자","1418","-2","-0.14","28724267184"
"172670","에이엘티","KOSDAQ","전기·전자","9680","-540","-5.28","86735307120"
"481070","에이유브랜즈","KOSDAQ","유통","20700","-1100","-5.05","293112000000"
"060900","에이전트AI","KOSDAQ","전기·가스·수도","1207","-26","-2.11","48172255938"
"445090","에이직랜드","KOSDAQ","전기·전자","26600","-600","-2.21","289186156000"
"295310","에이치브이엠","KOSDAQ","금속","34500","-1650","-4.56","410616619500"
"072990","에이치시티","KOSDAQ","일반서비스","5870","-30","-0.51","84564429220"
"044990","에이치엔에스하이텍","KOSDAQ","전기·전자","17390","-1640","-8.62","133649540750"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","8190","-90","-1.09","44161421850"
"036170","에이치엠넥스","KOSDAQ","전기·전자","863","0","0.00","52958535238"
"462020","에이치엠씨제6호스팩","KOSDAQ","금융","2070","-10","-0.48","8994150000"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","2010","0","0.00","15095100000"
"148930","에이치와이티씨","KOSDAQ","금속","3140","0","0.00","31950168820"
"376270","에이치이엠파마","KOSDAQ","일반서비스","48200","700","1.47","341672303400"
"044780","에이치케이","KOSDAQ","기계·장비","1393","5","0.36","25778561291"
"357230","에이치피오","KOSDAQ","음식료·담배","2430","45","1.89","100343146680"
"355690","에이텀","KOSDAQ","전기·전자","4765","-385","-7.48","25754729700"
"071670","에이테크솔루션","KOSDAQ","기계·장비","5700","0","0.00","57000000000"
"045660","에이텍","KOSDAQ","전기·전자","10110","-380","-3.62","83508600000"
"224110","에이텍모빌리티","KOSDAQ","전기·전자","9940","-120","-1.19","53079600000"
"021080","에이티넘인베스트","KOSDAQ","금융","3015","-105","-3.37","144720000000"
"200470","에이팩트","KOSDAQ","전기·전자","5200","-250","-4.59","220282883600"
"262260","에이프로","KOSDAQ","전기·전자","5600","-230","-3.95","81021651200"
"397030","에이프릴바이오","KOSDAQ","일반서비스","44100","-1300","-2.86","1023487176600"
"0009K0","에임드바이오","KOSDAQ","일반서비스","72400","1900","2.70","4644906056400"
"230240","에치에프알","KOSDAQ","전기·전자","12240","-320","-2.55","162902160000"
"159910","에코글로우","KOSDAQ","화학","677","-16","-2.31","27981330043"
"230360","에코마케팅","KOSDAQ","일반서비스","11140","-40","-0.36","345326164120"
"038870","에코바이오","KOSDAQ","일반서비스","3245","-55","-1.67","45478509505"
"097780","에코볼트","KOSDAQ","운송장비·부품","887","0","0.00","60076809806"
"448280","에코아이","KOSDAQ","일반서비스","11230","-40","-0.35","332757578670"
"101360","에코앤드림","KOSDAQ","화학","19750","-850","-4.13","351275751500"
"128540","에코캡","KOSDAQ","운송장비·부품","1724","-46","-2.60","46014353040"
"086520","에코프로","KOSDAQ","금융","101300","-8900","-8.08","13754124197600"
"247540","에코프로비엠","KOSDAQ","전기·전자","165500","-14200","-7.90","16186122432000"
"383310","에코프로에이치엔","KOSDAQ","화학","26500","-1600","-5.69","555835698000"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","3065","-45","-1.45","126184119050"
"073540","에프알텍","KOSDAQ","전기·전자","2015","5","0.25","22971000000"
"064850","에프앤가이드","KOSDAQ","IT 서비스","8980","360","4.18","102464781360"
"036810","에프에스티","KOSDAQ","전기·전자","26250","-750","-2.78","576354135000"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","3845","95","2.53","59185346760"
"083500","에프엔에스테크","KOSDAQ","기계·장비","14460","-110","-0.75","124004940120"
"054940","엑사이엔씨","KOSDAQ","건설","673","-8","-1.17","22325797804"
"950130","엑세스바이오","KOSDAQ","제약","3390","-40","-1.17","127897350480"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","1824","39","2.18","31544974656"
"205100","엑셈","KOSDAQ","IT 서비스","1988","-47","-2.31","142067068304"
"356680","엑스게이트","KOSDAQ","IT 서비스","7700","-190","-2.41","219784888400"
"070300","엑스큐어","KOSDAQ","IT 서비스","1347","2","0.15","31394634066"
"317770","엑스페릭스","KOSDAQ","전기·전자","2910","-40","-1.36","96830776710"
"373200","엑스플러스","KOSDAQ","기타제조","489","-6","-1.21","53792609304"
"069920","엑시온그룹","KOSDAQ","유통","822","-43","-4.97","36842609646"
"092870","엑시콘","KOSDAQ","기계·장비","14690","-790","-5.10","191716207930"
"317870","엔바이오니아","KOSDAQ","기타제조","11880","-430","-3.49","101532645720"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","2395","-15","-0.62","100997150000"
"236810","엔비티","KOSDAQ","일반서비스","2310","-20","-0.86","39213234060"
"333620","엔시스","KOSDAQ","전기·전자","6380","-120","-1.85","67349474720"
"101400","엔시트론","KOSDAQ","전기·전자","315","-7","-2.17","21561979950"
"475230","엔알비","KOSDAQ","금속","14670","880","6.38","152966129130"
"078860","엔에스이엔엠","KOSDAQ","오락·문화","1162","-3","-0.26","68978942634"
"451700","엔에이치스팩29호","KOSDAQ","금융","2105","0","0.00","30206750000"
"466910","엔에이치스팩30호","KOSDAQ","금융","2135","0","0.00","19428500000"
"481890","엔에이치스팩31호","KOSDAQ","금융","2105","0","0.00","13356225000"
"0054V0","엔에이치스팩32호","KOSDAQ","금융","1999","-6","-0.30","12426783500"
"265740","엔에프씨","KOSDAQ","화학","4705","-145","-2.99","84048238000"
"354200","엔젠바이오","KOSDAQ","일반서비스","1591","-58","-3.52","39835661648"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","31100","-1500","-4.60","472195374100"
